,Year,Month,State,Basin,Field,Well,Environment,Installation,Oil (m³),Condensate oil (m³),Associated petroleum gas (Mm³),Non-associated petroleum gas (Mm³),Water (m³),Gas injection (Mm³),Secondary recovery water injection (m³),Wastewater injection (m³),CO2 injection (Mm³),Nitrogen injection (Mm³),Steam injection (t),Polymer injection (m³),Others fluids injection (m³)
629820,2018,3,SP,Santos,LULA,7-LL-79D-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,80690.658,Nan,16917.78299,Nan,265.931,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629821,2018,3,SP,Santos,LULA,7-LL-80DB-RJS,Sea,FPSO CIDADE DE SAQUAREMA,149218.885,Nan,32877.19125,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629822,2018,3,SP,Santos,LULA,7-LL-83D-RJS,Sea,FPSO CIDADE DE MANGARATIBA,130604.032,Nan,39266.56989,Nan,337.93,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629823,2018,3,SP,Santos,LULA,7-LL-84D-RJS,Sea,FPSO CIDADE DE MARICÁ,87116.936,Nan,18444.21985,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629824,2018,3,SP,Santos,LULA,7-LL-85-RJS,Sea,FPSO CIDADE DE SAQUAREMA,85837.073,Nan,27077.7141,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629825,2018,3,SP,Santos,LULA,7-LL-8H-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,14515.109,Nan,7342.70624,Nan,74.973,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629826,2018,3,SP,Santos,LULA,7-LL-90D-RJS,Sea,Petrobras 66 (P-66),118970.519,Nan,26365.72096,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629827,2018,3,SP,Santos,LULA,7-LL-91-RJS,Sea,FPSO CIDADE DE SAQUAREMA,130500.052,Nan,26416.25388,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629828,2018,3,SP,Santos,LULA,7-LL-97-RJS,Sea,Petrobras 66 (P-66),128612.132,Nan,28309.54689,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629829,2018,3,SP,Santos,LULA,8-LL-101D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,133590.25,Nan,Nan,Nan,Nan,Nan,Nan
629830,2018,3,SP,Santos,LULA,8-LL-104D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,130060.14,Nan,Nan,Nan,Nan,Nan,Nan
629831,2018,3,SP,Santos,LULA,8-LL-109-RJS,Sea,FPSO CIDADE DE MARICÁ,Nan,Nan,Nan,Nan,Nan,Nan,118388.4,Nan,Nan,Nan,Nan,Nan,Nan
629832,2018,3,SP,Santos,LULA,8-LL-14D-RJS,Sea,FPSO CIDADE DE PARATY,Nan,Nan,Nan,Nan,Nan,Nan,94176.97,Nan,Nan,Nan,Nan,Nan,Nan
629833,2018,3,SP,Santos,LULA,8-LL-18-RJS,Sea,FPSO CIDADE DE PARATY,Nan,Nan,Nan,Nan,Nan,Nan,99358.71,Nan,Nan,Nan,Nan,Nan,Nan
629834,2018,3,SP,Santos,LULA,8-LL-23-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,238383.07,Nan,Nan,Nan,Nan,Nan,Nan
629835,2018,3,SP,Santos,LULA,8-LL-24D-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,175407.25,Nan,Nan,Nan,Nan,Nan,Nan
629836,2018,3,SP,Santos,LULA,8-LL-26D-RJS,Sea,FPSO CIDADE DE PARATY,Nan,Nan,Nan,Nan,Nan,Nan,103664.37,Nan,Nan,Nan,Nan,Nan,Nan
629837,2018,3,SP,Santos,LULA,8-LL-32D-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,55423.883,Nan,Nan,552.15277,Nan,Nan,Nan,Nan
629838,2018,3,SP,Santos,LULA,8-LL-33-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,28776.15,Nan,Nan,Nan,Nan,Nan,Nan
629839,2018,3,SP,Santos,LULA,8-LL-35D-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,Nan,Nan,Nan,Nan,Nan,Nan,127782.73,Nan,Nan,Nan,Nan,Nan,Nan
629840,2018,3,SP,Santos,LULA,8-LL-37D-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,97789.763,Nan,29189.24057,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
629841,2018,3,SP,Santos,LULA,8-LL-38D-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,3971.55,Nan,Nan,Nan,Nan,Nan,Nan
629842,2018,3,SP,Santos,LULA,8-LL-39-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,149922.43,Nan,Nan,Nan,Nan,Nan,Nan
629843,2018,3,SP,Santos,LULA,8-LL-40-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,Nan,Nan,Nan,Nan,Nan,Nan,181926.03,Nan,Nan,Nan,Nan,Nan,Nan
629844,2018,3,SP,Santos,LULA,8-LL-42D-RJS,Sea,FPSO CIDADE DE MARICÁ,Nan,Nan,Nan,Nan,Nan,Nan,71590.7,Nan,Nan,Nan,Nan,Nan,Nan
629845,2018,3,SP,Santos,LULA,8-LL-43D-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,Nan,Nan,Nan,Nan,Nan,58967.589,Nan,Nan,609.64179,Nan,Nan,Nan,Nan
629846,2018,3,SP,Santos,LULA,8-LL-44-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,Nan,Nan,Nan,Nan,Nan,Nan,152210.31,Nan,Nan,Nan,Nan,Nan,Nan
629847,2018,3,SP,Santos,LULA,8-LL-47-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,Nan,Nan,Nan,Nan,Nan,Nan,106253.14,Nan,Nan,Nan,Nan,Nan,Nan
629848,2018,3,SP,Santos,LULA,8-LL-49D-RJS,Sea,FPSO CIDADE DE PARATY,Nan,Nan,Nan,Nan,Nan,Nan,103679.72,Nan,Nan,Nan,Nan,Nan,Nan
629849,2018,3,SP,Santos,LULA,8-LL-4D-RJS,Sea,FPSO CIDADE DE PARATY,Nan,Nan,Nan,Nan,Nan,Nan,73850.37,Nan,Nan,Nan,Nan,Nan,Nan
629850,2018,3,SP,Santos,LULA,8-LL-5-RJS,Sea,FPSO CIDADE DE MARICÁ,Nan,Nan,Nan,Nan,Nan,79799.492,Nan,Nan,20440.99687,Nan,Nan,Nan,Nan
629851,2018,3,SP,Santos,LULA,8-LL-50-RJS,Sea,Petrobras 66 (P-66),Nan,Nan,Nan,Nan,Nan,50478.793,Nan,Nan,8196.75074,Nan,Nan,Nan,Nan
